forest;plotID;treeID;genus;species;meanWD;predHeight18;DBH18
Nyungwe;NPL6;2921;Diospyros;Gabunensis;0.5899;13.87632416;23.4
Nyungwe;NPL6;2922;Cleistanthus;Polystachyus;0.6518;9.024881695;12
Nyungwe;NPL6;2923;Pentadesma;Reindersii;0.6828;18.60854201;42.5
Nyungwe;NPL6;2924;Syzygium;Guineense;0.6097;17.29858966;36
Nyungwe;NPL6;2925;Cleistanthus;Polystachyus;0.6518;17.07434015;35
Nyungwe;NPL6;2926;Oxyanthus;Troupinii;0.525;8.174885438;10.5
Nyungwe;NPL6;2927;Oxyanthus;Troupinii;0.525;9.240705622;12.4
Nyungwe;NPL6;2928;Strombosia;Scheffleri;0.584;16.93653106;34.4
Nyungwe;NPL6;2929;Cleistanthus;Polystachyus;0.6518;20.6496507;55.6
Nyungwe;NPL6;2930;Cleistanthus;Polystachyus;0.6518;8.174885438;10.5
Nyungwe;NPL6;2931;Oxyanthus;Troupinii;0.525;13.39593246;22
Nyungwe;NPL6;2932;Cleistanthus;Polystachyus;0.6518;18.87871916;44
Nyungwe;NPL6;2933;Strombosia;Scheffleri;0.584;16.91331913;34.3
Nyungwe;NPL6;2934;Cleistanthus;Polystachyus;0.6518;18.28871734;40.8
Nyungwe;NPL6;2935;Cleistanthus;Polystachyus;0.6518;11.2294426;16.5
Nyungwe;NPL6;2936;Pariri;Excelsa;0.7019;16.43383801;32.3
Nyungwe;NPL6;2937;Oxyanthus;Troupinii;0.525;11.00652119;16
Nyungwe;NPL6;2938;Syzygium;Guineense;0.6097;11.31724627;16.7
Nyungwe;NPL6;2939;Oxyanthus;Troupinii;0.525;11.66093807;17.5
Nyungwe;NPL6;2940;Cleistanthus;Polystachyus;0.6518;19.22255681;46
Nyungwe;NPL6;2941;Cleistanthus;Polystachyus;0.6518;20.08150793;51.5
Nyungwe;NPL6;2942;Cleistanthus;Polystachyus;0.6518;12.58691854;19.8
Nyungwe;NPL6;2943;Oxyanthus;Troupinii;0.525;10.82457835;15.6
Nyungwe;NPL6;2944;Memecylon;Walikalense ;0.7728;16.98274474;34.6
Nyungwe;NPL6;2945;Oxyanthus;Troupinii;0.525;12.23501424;18.9
Kibale;UPL1;2946;Funtumia;Lantolia;0.424;16.23354148;31.5
Kibale;UPL1;2947;Dasylepis;Eggelingii;0.64;11.91110078;18.1
Kibale;UPL1;2948;Bequaetiodendron;Oblanceolatum;0.518;8.174885438;10.5
Kibale;UPL1;2949;Uvariopsis;Congensis;0.518;8.174885438;10.5
Kibale;UPL1;2950;Uvariopsis;Congensis;0.518;14.30068007;24.7
Kibale;UPL1;2951;Bequaetiodendron;Oblanceolatum;0.518;10.11196492;14.1
Kibale;UPL1;2952;Chrysophyllum ;Albidum;0.6023;19.13828877;45.5
Kibale;UPL1;2953;Uvariopsis;Congensis;0.518;11.61862087;17.4
Kibale;UPL1;2954;Uvariopsis;Congensis;0.518;11.2294426;16.5
Kibale;UPL1;2955;Rauvolfia;Vomitoria;0.4863;20.89458544;57.5
Kibale;UPL1;2956;Uvariopsis;Congensis;0.518;8.056394382;10.3
Kibale;UPL1;2957;Ritchiea;Albersii;0.518;13.14600516;21.3
Kibale;UPL1;2958;Bosqueia;Phoberos;0.518;17.42998422;36.6
Kibale;UPL1;2959;Uvariopsis;Congensis;0.518;12.11480516;18.6
Kibale;UPL1;2960;Taberemonta;Holstii;0.5261;10.54542598;15
Kibale;UPL1;2961;Uvariopsis;Congensis;0.518;10.63932536;15.2
Kibale;UPL1;2962;Monodora;Angolensis;0.49;20.6496507;55.6
Kibale;UPL1;2963;Aphania;Senegalensis;0.518;9.133336642;12.2
Kibale;UPL1;2964;Bequaetiodendron;Oblanceolatum;0.518;11.86984612;18
Kibale;UPL1;2965;Bequaetiodendron;Oblanceolatum;0.518;8.174885438;10.5
Kibale;UPL1;2966;Funtumia;Latifolia;0.424;18.47865329;41.8
Kibale;UPL1;2967;Chrysophyllum ;Albidum;0.6023;15.68276554;29.4
Kibale;UPL1;2968;Celtis;Durandii;0.45;13.60490938;22.6
Kibale;UPL1;2969;Celtis;Durandii;0.45;8.860122003;11.7
Kibale;UPL1;2970;Harrisonia;Abyssinica;0.785;8.465645526;11
Kibale;UPL1;2971;Phytolaca;Dedocandra;0.518;11.91110078;18.1
Kibale;UPL1;2972;Markhamia;Platycalyx;0.5;15.60096921;29.1
Kibale;UPL1;2973;Celtis;Durandii;0.45;19.3222374;46.6
Kibale;UPL1;2974;Uvariopsis;Congensis;0.518;14.30068007;24.7
Kibale;UPL1;2975;Chrysophyllum ;Albidum;0.6023;14.521068;25.4
Kibale;UPL1;2976;Aphania;Senegalensis;0.518;20.28190358;52.9
Kibale;UPL1;2977;Uvariopsis;Congensis;0.518;8.056394382;10.3
Kibale;UPL1;2978;Chrysophyllum ;Albidum;0.6023;15.17952001;27.6
Kibale;UPL1;2979;Uvariopsis;Congensis;0.518;11.95218261;18.2
Kibale;UPL1;2980;Uvariopsis;Congensis;0.518;8.40810719;10.9
Kibale;UPL1;2981;Funtumia;Latifolia;0.424;14.58303567;25.6
Kibale;UPL1;2982;Dasylepis;Eggelingii;0.64;8.748869202;11.5
Kibale;UPL1;2983;Markhamia;Platycalyx;0.5;14.07467953;24
Kibale;UPL1;2984;Taberemonta;Holistii;0.5261;8.579820697;11.2
Kibale;UPL1;2985;Uvariopsis;Congensis;0.518;11.09628186;16.2
Kibale;UPL1;2986;Diospyros;Abyssinica;0.6;20.11055984;51.7
Kibale;UPL1;2987;Pterygota;Mildbraedii;0.5395;23.85554637;90.5
Kibale;UPL1;2988;Chrysophyllum ;Albidum;0.6023;20.62322047;55.4
Kibale;UPL1;2989;Bequaetiodendron;Oblanceolatum;0.518;16.67726926;33.3
Kibale;UPL1;2990;Uvariopsis;Congensis;0.518;13.39593246;22
Kibale;UPL1;2991;Uvariopsis;Congensis;0.518;14.3958064;25
Kibale;UPL1;2992;Bequaetiodendron;Oblanceolatum;0.518;9.659680677;13.2
Kibale;UPL1;2993;Uvariopsis;Congensis;0.518;12.07440291;18.5
Kibale;UPL1;2994;Pleiocarpa;Pycntha;0.518;7.996668776;10.2
Kibale;UPL1;2995;Trichilia;Dregea;0.482;9.079246074;12.1
Kibale;UPL1;2996;Celtis;Durandii;0.45;11.82841744;17.9
Kibale;UPL1;2997;Schrebera;Arborea;0.663;13.03680834;21
Kibale;UPL1;2998;Bequaetiodendron;Oblanceolatum;0.518;9.710906784;13.3
Kibale;UPL1;2999;Bequaetiodendron;Oblanceolatum;0.518;10.96134041;15.9
Kibale;UPL1;3000;Bequaetiodendron;Oblanceolatum;0.518;11.36086127;16.8
Kibale;UPL1;3001;Uvariopsis;Congensis;0.518;13.25394059;21.6
Kibale;UPL1;3002;Bequaetiodendron;Oblanceolatum;0.518;10.3068592;14.5
Kibale;UPL1;3003;Aphania;Senegalensis;0.518;11.70307508;17.6
Kibale;UPL1;3004;Uvariopsis;Congensis;0.518;9.399762741;12.7
Kibale;UPL1;3005;Celtis;Durandii;0.45;23.52653789;85.5
Kibale;UPL1;3006;Ficus;Mucuso;0.409;25.5905273;130
Kibale;UPL1;3007;Uvariopsis;Congensis;0.518;10.06266529;14
Kibale;UPL1;3008;Celtis;Durandii;0.45;10.45066057;14.8
Kibale;UPL1;3009;Polyscias;Fulva;0.237;14.3958064;25
Kibale;UPL1;3010;Celtis;Durandii;0.45;13.00012498;20.9
Kibale;UPL1;3011;Celtis;Durandii;0.45;8.804638542;11.6
Kibale;UPL1;3012;Markhamia;Platycalyx;0.5;10.63932536;15.2
Kibale;UPL1;3013;Chrysophyllum ;Albidum;0.6023;19.13828877;45.5
Kibale;UPL2;3014;Chrysophyllum ;Albidum;0.6023;15.35064481;28.2
Kibale;UPL2;3015;Diospyros;Abyssinica;0.6;13.60490938;22.6
Kibale;UPL2;3016;Funtumia;Latifolia;0.424;15.4906388;28.7
Kibale;UPL2;3017;Funtumia;Latifolia;0.424;12.23501424;18.9
Kibale;UPL2;3018;Celtis;Durandii;0.45;16.30924475;31.8
Kibale;UPL2;3019;Bosqueia;Phoberos;0.534;16.79619567;33.8
Kibale;UPL2;3020;Uvariopsis;Congensis;0.534;11.18525113;16.4
Kibale;UPL2;3021;Uvariopsis;Congensis;0.534;11.91110078;18.1
Kibale;UPL2;3022;Celtis;Durandii;0.45;21.76286781;65
Kibale;UPL2;3023;Margritaria;Discoidea;0.7195;22.25640715;69.9
Kibale;UPL2;3024;Uvariopsis;Congensis;0.534;10.77857932;15.5
Kibale;UPL2;3025;Diospyros;Abyssinica;0.6;16.35931701;32
Kibale;UPL2;3026;Uvariopsis;Congensis;0.534;7.876242664;10
Kibale;UPL2;3027;Uvariopsis;Congensis;0.534;10.49815236;14.9
Kibale;UPL2;3028;Uvariopsis;Congensis;0.534;10.54542598;15
Kibale;UPL2;3029;Cordia;Mellenii;0.4093;21.20070509;60
Kibale;UPL2;3030;Uvariopsis;Congensis;0.534;13.80922583;23.2
Kibale;UPL2;3031;Uvariopsis;Congensis;0.534;8.636462832;11.3
Kibale;UPL2;3032;Uvariopsis;Congensis;0.534;10.1610323;14.2
Kibale;UPL2;3033;Uvariopsis;Congensis;0.534;13.2896428;21.7
Kibale;UPL2;3034;Uvariopsis;Congensis;0.534;13.9096878;23.5
Kibale;UPL2;3035;Chrysophyllum ;Albidum;0.6023;18.07360891;39.7
Kibale;UPL2;3036;Uvariopsis;Congensis;0.534;10.82457835;15.6
Kibale;UPL2;3037;Uvariopsis;Congensis;0.534;9.240705622;12.4
Kibale;UPL2;3038;Chrysophyllum ;Albidum;0.6023;19.93407011;50.5
Kibale;UPL2;3039;Uvariopsis;Congensis;0.534;13.87632416;23.4
Kibale;UPL2;3040;Triclisia;Gilletii;0.534;10.25847764;14.4
Kibale;UPL2;3041;Uvariopsis;Congensis;0.534;8.748869202;11.5
Kibale;UPL2;3042;Uvariopsis;Congensis;0.534;11.31724627;16.7
Kibale;UPL2;3043;Dasylepis;Eggelingii;0.64;8.522882473;11.1
Kibale;UPL2;3044;Diospyros;Abyssinica;0.6;13.63928125;22.7
Kibale;UPL2;3045;Uvariopsis;Congensis;0.534;12.1951097;18.8
Kibale;UPL2;3046;Bequaetiodendron;Oblanceolatum;0.534;7.936619198;10.1
Kibale;UPL2;3047;Uvariopsis;Congensis;0.534;14.58303567;25.6
Kibale;UPL2;3048;Celtis;Durandii;0.45;21.28329745;60.7
Kibale;UPL2;3049;Funtumia;Latifolia;0.424;16.02810229;30.7
Kibale;UPL2;3050;Bequaetiodendron;Oblanceolatum;0.534;13.77548969;23.1
Kibale;UPL2;3051;Bequaetiodendron;Oblanceolatum;0.534;11.86984612;18
Kibale;UPL2;3052;Chrysophyllum ;Albidum;0.6023;13.70763975;22.9
Kibale;UPL2;3053;Diospyros;Abyssinica;0.6;20.16823588;52.1
Kibale;UPL2;3054;Blighia;Unijugata;0.508;14.10731749;24.1
Kibale;UPL2;3055;Chrysophyllum ;Albidum;0.6023;10.49815236;14.9
Kibale;UPL2;3056;Uvariopsis;Congensis;0.534;8.292115516;10.7
Kibale;UPL2;3057;Bequaetiodendron;Oblanceolatum;0.534;10.06266529;14
Kibale;UPL2;3058;Bequaetiodendron;Oblanceolatum;0.534;8.115798965;10.4
Kibale;UPL2;3059;Aphania;Senegalensis;0.534;17.45165891;36.7
Kibale;UPL2;3060;Cola;Gigantea;0.48;21.6771158;64.2
Kibale;UPL2;3061;Diospyros;Abyssinica;0.6;21.78406865;65.2
Kibale;UPL2;3062;Aphania;Senegalensis;0.534;19.46888187;47.5
Kibale;UPL2;3063;Uvariopsis;Congensis;0.534;11.91110078;18.1
Kibale;UPL2;3064;Uvariopsis;Congensis;0.534;9.556477238;13
Kibale;UPL2;3065;Chrysophyllum ;Albidum;0.6023;16.8432591;34
Kibale;UPL2;3066;Uvariopsis;Congensis;0.534;13.57040808;22.5
Kibale;UPL2;3067;Uvariopsis;Congensis;0.534;9.608204849;13.1
Kibale;UPL2;3068;Uvariopsis;Congensis;0.534;9.913354339;13.7
Kibale;UPL2;3069;Uvariopsis;Congensis;0.534;8.522882473;11.1
Kibale;UPL2;3070;Ritchiea;Albersii;0.534;12.73926599;20.2
Kibale;UPL2;3071;Uvariopsis;Congensis;0.534;14.07467953;24
Kibale;UPL2;3072;Margritaria;Discoidea;0.7195;19.82865592;49.8
Kibale;UPL2;3073;Uvariopsis;Congensis;0.534;12.31433337;19.1
Kibale;UPL2;3074;Uvariopsis;Congensis;0.534;9.761885204;13.4
Kibale;UPL2;3075;Uvariopsis;Congensis;0.534;8.115798965;10.4
Kibale;UPL2;3076;Uvariopsis;Congensis;0.534;10.96134041;15.9
Kibale;UPL2;3077;Uvariopsis;Congensis;0.534;9.913354339;13.7
Kibale;UPL2;3078;Cola;Gigantea;0.48;13.25394059;21.6
Kibale;UPL2;3079;Celtis;Durandii;0.45;11.44752442;17
Kibale;UPL2;3080;Celtis;Durandii;0.45;18.13293248;40
Kibale;UPL2;3081;Funtumia;Latifolia;0.424;12.88920898;20.6
Kibale;UPL2;3082;Uvariopsis;Congensis;0.534;10.5924831;15.1
Kibale;UPL2;3083;Harrisonia;Abyssinica;0.785;13.43109279;22.1
Kibale;UPL2;3084;Uvariopsis;Congensis;0.534;12.23501424;18.9
Kibale;UPL2;3085;Uvariopsis;Congensis;0.534;12.39300649;19.3
Kibale;UPL2;3086;Uvariopsis;Congensis;0.534;11.40428687;16.9
Kibale;UPL2;3087;Uvariopsis;Congensis;0.534;8.522882473;11.1
Kibale;UPL2;3088;Celtis;Durandii;0.45;20.56997992;55
Kibale;UPL2;3089;Uvariopsis;Congensis;0.534;12.47104212;19.5
Kibale;UPL2;3090;Diospyros;Abyssinica;0.6;18.78986888;43.5
Kibale;UPL2;3091;Funtumia;Latifolia;0.424;11.36086127;16.8
Kibale;UPL2;3092;Bequaetiodendron;Oblanceolatum;0.534;7.936619198;10.1
Kibale;UPL2;3093;Uvariopsis;Congensis;0.534;13.43109279;22.1
Kibale;UPL2;3094;Uvariopsis;Congensis;0.534;10.68595442;15.3
Kibale;UPL2;3095;Uvariopsis;Congensis;0.534;9.913354339;13.7
Kibale;UPL2;3096;Funtumia;Latifolia;0.424;12.07440291;18.5
Kibale;UPL2;3097;Funtumia;Latifolia;0.424;8.465645526;11
Kibale;UPL4;3098;Uvariopsis;Congensis;0.556;8.465645526;11
Kibale;UPL4;3099;Uvariopsis;Congensis;0.556;8.522882473;11.1
Kibale;UPL4;3100;Chrysophyllum ;Albidum;0.6023;13.03680834;21
Kibale;UPL4;3101;Uvariopsis;Congensis;0.556;11.95218261;18.2
Kibale;UPL4;3102;Celtis;Durandii;0.45;16.35931701;32
Kibale;UPL4;3103;Celtis;Durandii;0.45;21.25983473;60.5
Kibale;UPL4;3104;Uvariopsis;Congensis;0.556;9.452258307;12.8
Kibale;UPL4;3105;Uvariopsis;Congensis;0.556;9.659680677;13.2
Kibale;UPL4;3106;Uvariopsis;Congensis;0.556;7.876242664;10
Kibale;UPL4;3107;Funtumia;Latifolia;0.424;9.608204849;13.1
Kibale;UPL4;3108;Funtumia;Latifolia;0.424;8.915322058;11.8
Kibale;UPL4;3109;Funtumia;Latifolia;0.424;12.62523424;19.9
Kibale;UPL4;3110;Uvariopsis;Congensis;0.556;9.812617948;13.5
Kibale;UPL4;3111;Dasylepis;Eggelingii;0.64;7.876242664;10
Kibale;UPL4;3112;Funtumia;Latifolia;0.424;13.0733489;21.1
Kibale;UPL4;3113;Uvariopsis;Congensis;0.556;9.079246074;12.1
Kibale;UPL4;3114;Bequaetiodendron;Oblanceolatum;0.556;15.51835872;28.8
Kibale;UPL4;3115;Chrysophyllum ;Albidum;0.6023;21.68791853;64.3
Kibale;UPL4;3116;Chrysophyllum ;Albidum;0.6023;17.05154451;34.9
Kibale;UPL4;3117;Celtis;Durandii;0.45;20.3379102;53.3
Kibale;UPL4;3118;Monodora;Angolensis;0.49;23.92367485;91.6
Kibale;UPL4;3119;Bequaetiodendron;Oblanceolatum;0.556;16.15711513;31.2
Kibale;UPL4;3120;Balanites;Wilisonia;0.6618;22.26594214;70
Kibale;UPL4;3121;Bequaetiodendron;Oblanceolatum;0.556;9.96336189;13.8
Kibale;UPL4;3122;Unknown;Unknown;0.556;25.73155595;135
Kibale;UPL4;3123;Chrysophyllum ;Albidum;0.6023;8.915322058;11.8
Kibale;UPL4;3124;Prem;Angolensis;0.667;16.18267157;31.3
Kibale;UPL4;3125;Bequaetiodendron;Oblanceolatum;0.556;11.74503314;17.7
Kibale;UPL4;3126;Bequaetiodendron;Oblanceolatum;0.556;13.21810082;21.5
Kibale;UPL4;3127;Bequaetiodendron;Oblanceolatum;0.556;14.91619832;26.7
Kibale;UPL4;3128;Uvariopsis;Congensis;0.556;9.452258307;12.8
Kibale;UPL4;3129;Chrysophyllum ;Albidum;0.6023;16.33432029;31.9
Kibale;UPL4;3130;Chrysophyllum ;Albidum;0.6023;10.63932536;15.2
Kibale;UPL4;3131;Celtis;Durandii;0.45;9.240705622;12.4
Kibale;UPL4;3132;Chrysophyllum ;Albidum;0.6023;15.15066004;27.5
Kibale;UPL4;3133;Bequaetiodendron;Oblanceolatum;0.556;8.522882473;11.1
Kibale;UPL4;3134;Carapa;Grandiflora;0.55;9.863107005;13.6
Kibale;UPL4;3135;Celtis;Durandii;0.45;8.174885438;10.5
Kibale;UPL4;3136;Chrysophyllum ;Albidum;0.6023;14.30068007;24.7
Kibale;UPL4;3137;Chrysophyllum ;Albidum;0.6023;16.98274474;34.6
Kibale;UPL4;3138;Aphania;Senegalensis;0.556;16.98274474;34.6
Kibale;UPL4;3139;Uvariopsis;Congensis;0.556;9.133336642;12.2
Kibale;UPL4;3140;Chrysophyllum ;Albidum;0.6023;18.13293248;40
Kibale;UPL4;3141;Uvariopsis;Congensis;0.556;9.659680677;13.2
Kibale;UPL4;3142;Uvariopsis;Congensis;0.556;14.70566905;26
Kibale;UPL4;3143;Chrysophyllum ;Albidum;0.6023;17.7277607;38
Kibale;UPL4;3144;Chrysophyllum ;Albidum;0.6023;12.39300649;19.3
Kibale;UPL4;3145;Chrysophyllum ;Albidum;0.6023;17.27646354;35.9
Kibale;UPL4;3146;Uvariopsis;Congensis;0.556;8.915322058;11.8
Kibale;UPL4;3147;Uvariopsis;Congensis;0.556;8.579820697;11.2
Kibale;UPL4;3148;Taberemonta;Holistii;0.5261;8.748869202;11.5
Kibale;UPL4;3149;Bequaetiodendron;Oblanceolatum;0.556;19.00113514;44.7
Kibale;UPL4;3150;Chrysophyllum ;Albidum;0.6023;16.79619567;33.8
Kibale;UPL4;3151;Cola;Gigantea;0.48;20.83119004;57
Kibale;UPL4;3152;Chrysophyllum ;Albidum;0.6023;14.64456776;25.8
Kibale;UPL4;3153;Chrysophyllum ;Albidum;0.6023;10.54542598;15
Kibale;UPL4;3154;Chrysophyllum ;Albidum;0.6023;9.079246074;12.1
Kibale;UPL4;3155;Bequaetiodendron;Oblanceolatum;0.556;9.079246074;12.1
Kibale;UPL4;3156;Pariri;Excelsa;0.7019;17.9332216;39
Kibale;UPL6;3157;Lovoa;Brownii;0.5104;12.88920898;20.6
Kibale;UPL5;3158;Uvariopsis;Congensis;0.5139;13.87632416;23.4
Kibale;UPL5;3159;Monodora;Angolensis;0.49;19.59641429;48.3
Kibale;UPL5;3160;Uvariopsis;Congensis;0.5139;9.024881695;12
Kibale;UPL5;3161;Monodora;Angolensis;0.49;17.7277607;38
Kibale;UPL5;3162;Bosqueia;Phoberos;0.5139;20.36570991;53.5
Kibale;UPL5;3163;Chrysophyllum ;Albidum;0.6023;12.77697474;20.3
Kibale;UPL5;3164;Celtis;Durandii;0.45;12.31433337;19.1
Kibale;UPL5;3165;Taberemonta;Holistii;0.5261;10.25847764;14.4
Kibale;UPL5;3166;Chrysophyllum ;Albidum;0.6023;10.3068592;14.5
Kibale;UPL5;3167;Chrysophyllum ;Albidum;0.6023;13.14600516;21.3
Kibale;UPL5;3168;Markhamia;Platycalyx;0.5;16.60503056;33
Kibale;UPL5;3169;Funtumia;Latifolia;0.424;18.51601798;42
Kibale;UPL5;3170;Celtis;Durandii;0.45;22.07127325;68
Kibale;UPL5;3171;Funtumia;Latifolia;0.424;11.27344051;16.6
Kibale;UPL5;3172;Funtumia;Latifolia;0.424;16.25885573;31.6
Kibale;UPL5;3173;Randia;Aculeata;0.671;7.996668776;10.2
Kibale;UPL5;3174;Phytolaca;Dedocandra;0.5139;10.96134041;15.9
Kibale;UPL5;3175;Ehretia;Cymosariter;0.5195;20.91973605;57.7
Kibale;UPL5;3176;Taberemonta;Holistii;0.5261;8.636462832;11.3
Kibale;UPL5;3177;Funtumia;Latifolia;0.424;20.58333782;55.1
Kibale;UPL5;3178;Lovoa;Brownii;0.5104;23.47079393;84.7
Kibale;UPL5;3179;Chrysophyllum ;Albidum;0.6023;16.8900367;34.2
Kibale;UPL5;3180;Celtis;Durandii;0.45;8.056394382;10.3
Kibale;UPL5;3181;Celtis;Durandii;0.45;9.659680677;13.2
Kibale;UPL5;3182;Monodora;Angolensis;0.49;22.20842285;69.4
Kibale;UPL5;3183;Lovoa;Brownii;0.5104;22.73477966;75.2
Kibale;UPL5;3184;Taberemonta;Holistii;0.5261;8.40810719;10.9
Kibale;UPL5;3185;Funtumia;Latifolia;0.424;17.51630383;37
Kibale;UPL5;3186;Chrysophyllum ;Albidum;0.6023;12.81453419;20.4
Kibale;UPL5;3187;Chrysophyllum ;Albidum;0.6023;17.07434015;35
Kibale;UPL5;3188;Pseudospondias;Microcarpa;0.5139;19.858963;50
Kibale;UPL5;3189;Uvariopsis;Congensis;0.5139;9.452258307;12.8
Kibale;UPL5;3190;Uvariopsis;Congensis;0.5139;14.76634426;26.2
Kibale;UPL5;3191;Taberemonta;Holistii;0.5261;8.233656675;10.6
Kibale;UPL5;3192;Uvariopsis;Congensis;0.5139;12.81453419;20.4
Kibale;UPL5;3193;Cola;Gigantea;0.48;21.55667746;63.1
Kibale;UPL5;3194;Millettia;Dura;0.6967;12.07440291;18.5
Kibale;UPL5;3195;Funtumia;Latifolia;0.424;18.13293248;40
Kibale;UPL5;3196;Funtumia;Latifolia;0.424;17.99372781;39.3
Kibale;UPL5;3197;Funtumia;Latifolia;0.424;21.46719728;62.3
Kibale;UPL5;3198;Uvariopsis;Congensis;0.5139;13.00012498;20.9
Kibale;UPL5;3199;Uvariopsis;Congensis;0.5139;8.174885438;10.5
Kibale;UPL10;3200;Bequaetiodendron;Oblanceolatum;0.5536;8.40810719;10.9
Kibale;UPL10;3201;Ritchiea;Albersii;0.5536;8.804638542;11.6
Kibale;UPL10;3202;Uvariopsis;Congensis;0.5536;11.00652119;16
Kibale;UPL10;3203;Celtis;Durandii;0.45;17.7277607;38
Kibale;UPL10;3204;Uvariopsis;Congensis;0.5536;19.3222374;46.6
Kibale;UPL10;3205;Chrysophyllum ;Albidum;0.6023;12.1951097;18.8
Kibale;UPL10;3206;Celtis;Durandii;0.45;9.608204849;13.1
Kibale;UPL10;3207;Triclisia;Subcordata;0.5536;9.812617948;13.5
Kibale;UPL10;3208;Celtis;Durandii;0.45;9.293988599;12.5
Kibale;UPL10;3209;Uvariopsis;Congensis;0.5536;11.36086127;16.8
Kibale;UPL10;3210;Funtumia;Latifolia;0.424;21.14089165;59.5
Kibale;UPL10;3211;Teclea;Nobilis;0.745;9.556477238;13
Kibale;UPL10;3212;Cola;Gigantea;0.48;21.20070509;60
Kibale;UPL10;3213;Uvariopsis;Congensis;0.5536;9.504495761;12.9
Kibale;UPL10;3214;Uvariopsis;Congensis;0.5536;18.01378267;39.4
Kibale;UPL10;3215;Celtis;Durandii;0.45;13.21810082;21.5
Kibale;UPL10;3216;Chrysophyllum ;Albidum;0.6023;15.97591534;30.5
Kibale;UPL10;3217;Markhamia;Plutyculex;0.5906;18.96639123;44.5
Kibale;UPL10;3218;Chrysophyllum ;Albidum;0.6023;15.03423223;27.1
Kibale;UPL10;3219;Funtumia;Latifolia;0.424;11.49057528;17.1
Kibale;UPL10;3220;Ritchiea;Albersii;0.5536;7.936619198;10.1
Kibale;UPL10;3221;Taberemonta;Holistii;0.5261;8.636462832;11.3
Kibale;UPL10;3222;Aphania;Senegalensis;0.5536;11.86984612;18
Kibale;UPL10;3223;Chrysophyllum ;Albidum;0.6023;10.1610323;14.2
Kibale;UPL10;3224;Teclea;Nobilis;0.745;9.863107005;13.6
Kibale;UPL10;3225;Rouvolfia;Vomitoria;0.4863;8.465645526;11
Kibale;UPL10;3226;Chrysophyllum ;Albidum;0.6023;14.42728913;25.1
Kibale;UPL10;3227;Uvariopsis;Congensis;0.5536;18.13293248;40
Kibale;UPL10;3228;Schrebera;Arborea;0.663;15.40692321;28.4
Kibale;UPL10;3229;Cola;Gigantea;0.48;21.37608378;61.5
Kibale;UPL10;3230;Aphania;Senegalensis;0.5536;13.67352445;22.8
Kibale;UPL10;3231;Melletia;Dura;0.6967;14.3958064;25
Kibale;UPL11;3232;Uvariopsis;Congensis;0.5368;8.115798965;10.4
Kibale;UPL11;3233;Chrysophyllum ;Albidum;0.6023;10.63932536;15.2
Kibale;UPL11;3234;Funtumia;Latifolia;0.424;14.26874311;24.6
Kibale;UPL11;3235;Bequaetiodendron;Oblanceolatum;0.5368;17.6649648;37.7
Kibale;UPL11;3236;Bequaetiodendron;Oblanceolatum;0.5368;13.39593246;22
Kibale;UPL11;3237;Chrysophyllum ;Albidum;0.6023;17.11972682;35.2
Kibale;UPL11;3238;Uvariopsis;Congensis;0.5368;10.06266529;14
Kibale;UPL11;3239;Bequaetiodendron;Oblanceolatum;0.5368;14.17223856;24.3
Kibale;UPL11;3240;Uvariopsis;Congensis;0.5368;8.350264765;10.8
Kibale;UPL11;3241;Chrysophyllum ;Albidum;0.6023;16.95967283;34.5
Kibale;UPL11;3242;Uvariopsis;Congensis;0.5368;9.024881695;12
Kibale;UPL11;3243;Bequaetiodendron;Oblanceolatum;0.5368;10.20986927;14.3
Kibale;UPL11;3244;Uvariopsis;Congensis;0.5368;8.465645526;11
Kibale;UPL11;3245;Uvariopsis;Congensis;0.5368;8.292115516;10.7
Kibale;UPL11;3246;Bersama;Abyssinica;0.6175;13.03680834;21
Kibale;UPL11;3247;Bersama;Abyssinica;0.6175;13.9096878;23.5
Kibale;UPL11;3248;Taberemonta;Holistii;0.5261;7.876242664;10
Kibale;UPL11;3249;Chrysophyllum ;Albidum;0.6023;17.60162246;37.4
Kibale;UPL11;3250;Phyllanthus;Discoideus;0.6126;19.05290725;45
Kibale;UPL11;3251;Chrysophyllum ;Albidum;0.6023;18.32712507;41
Kibale;UPL11;3252;Chrysophyllum ;Albidum;0.6023;15.29398746;28
Kibale;UPL11;3253;Uvariopsis;Congensis;0.5368;10.96134041;15.9
Kibale;UPL11;3254;Chrysophyllum ;Albidum;0.6023;12.73926599;20.2
Kibale;UPL11;3255;Chrysophyllum ;Albidum;0.6023;14.10731749;24.1
Kibale;UPL11;3256;Bequaetiodendron;Oblanceolatum;0.5368;11.2294426;16.5
Kibale;UPL11;3257;Chrysophyllum ;Albidum;0.6023;15.89700127;30.2
Kibale;UPL11;3258;Taberemonta;Holstii;0.5261;9.079246074;12.1
Kibale;UPL11;3259;Celtis;Durandii;0.45;20.36570991;53.5
Kibale;UPL11;3260;Bequaetiodendron;Oblanceolatum;0.5368;17.53772666;37.1
Kibale;UPL11;3261;Funtumia;Latifolia;0.424;17.40824588;36.5
Kibale;UPL11;3262;Bequaetiodendron;Oblanceolatum;0.5368;12.70140697;20.1
Kibale;UPL11;3263;Phyllanthus;Discoideus;0.6126;19.05290725;45
Kibale;UPL11;3264;Cordia;Mellenii;0.4093;22.69190353;74.7
Kibale;UPL11;3265;Uvariopsis;Congensis;0.5368;10.20986927;14.3
